Machine_ID,Temperature,Run_Time,Downtime_Flag
M1,90.21,119.89,0
M3,103.79,361.96,0
M2,70.22,131.0,0
M2,78.63,123.21,0
M3,86.68,294.07,0
M1,59.44,483.11,0
M1,51.82,270.72,0
M5,60.7,242.59,0
M4,93.88,499.18,1
M2,55.15,312.79,0
M2,63.28,250.1,1
M2,73.65,254.34,1
M4,55.45,177.98,0
M5,63.42,304.89,0
M4,113.79,275.54,0
M1,51.35,208.32,0
M1,95.74,164.22,0
M2,76.91,224.5,1
M3,97.09,303.47,0
M2,91.21,123.33,1
M3,65.64,161.5,1
M4,109.3,479.06,1
M1,84.44,317.14,0
M3,107.58,125.38,0
M4,78.42,377.24,0
M1,118.93,124.72,0
M3,103.93,395.55,0
M2,117.62,399.99,0
M2,86.0,360.43,0
M2,83.16,392.88,0
M4,102.88,135.19,0
M2,111.62,390.71,1
M5,117.49,154.68,0
M1,72.72,235.8,0
M4,105.91,477.1,0
M2,64.75,301.15,0
M1,88.19,486.97,1
M3,62.59,135.57,0
M2,74.32,291.02,0
M1,115.2,124.96,0
M5,60.23,352.08,1
M3,94.27,131.48,0
M5,91.51,170.15,0
M1,58.45,203.53,0
M5,72.82,399.5,0
M1,89.41,165.58,0
M1,63.1,438.65,1
M5,106.04,152.76,0
M1,118.05,114.1,0
M2,65.03,258.02,1
M1,63.08,491.78,0
M4,81.85,144.14,0
M1,102.34,140.69,0
M4,69.71,400.47,0
M1,51.39,224.86,0
M1,87.89,386.91,0
M5,116.96,180.0,0
M2,77.39,284.03,0
M2,79.41,206.12,1
M3,117.82,280.61,0
M5,98.62,407.64,1
M5,100.34,404.8,0
M2,89.39,306.31,1
M5,118.22,471.35,0
M2,98.22,205.51,1
M5,112.65,196.12,0
M1,98.96,345.52,0
M2,101.46,348.52,0
M2,70.33,118.62,0
M4,71.24,343.11,1
M5,104.81,249.77,0
M5,70.77,398.98,1
M2,89.39,423.24,1
M1,67.45,320.86,0
M1,107.19,100.68,0
M1,57.74,354.55,1
M5,108.06,399.55,0
M4,92.19,199.59,1
M2,63.08,285.86,1
M3,87.94,486.29,0
M4,69.77,219.25,0
M3,72.64,189.26,0
M4,74.61,184.34,1
M1,54.43,323.52,0
M5,119.02,479.91,0
M3,52.21,343.48,1
M4,96.37,221.33,0
M5,75.99,355.43,0
M3,95.22,349.94,0
M2,74.94,338.77,0
M4,97.16,163.77,0
M2,101.05,353.83,0
M1,98.34,272.07,1
M2,57.98,107.44,0
M2,95.98,315.91,0
M4,69.6,495.71,0
M1,52.02,239.9,0
M2,79.04,486.22,0
M5,80.35,138.48,0
M3,82.7,392.98,1
M2,99.34,145.73,0
M1,71.62,209.43,0
M2,72.07,328.34,0
M3,54.24,337.11,0
M1,98.08,410.08,0
M4,89.75,346.12,0
M1,74.46,337.45,0
M4,99.36,464.94,0
M1,87.62,280.86,0
M3,82.85,190.11,0
M3,85.79,164.72,0
M1,94.54,260.0,0
M2,96.2,385.1,1
M3,70.23,117.02,1
M4,59.85,151.62,1
M4,60.96,142.45,0
M5,94.76,334.1,0
M4,111.1,197.15,0
M5,78.66,166.5,1
M1,61.87,337.11,0
M1,102.96,404.52,0
M1,108.27,232.86,0
M2,111.64,331.28,0
M2,92.48,139.25,0
M5,110.25,474.08,0
M4,51.08,234.76,0
M4,57.51,499.0,1
M1,56.48,491.44,1
M3,99.88,411.53,0
M2,54.87,108.03,0
M2,84.75,317.39,0
M1,83.09,134.73,0
M2,71.75,458.06,0
M1,110.93,415.85,0
M5,61.93,488.94,0
M4,74.67,343.35,0
M3,104.19,308.87,0
M4,52.13,307.59,0
M4,97.11,254.58,0
M5,107.15,287.48,0
M2,115.26,354.17,0
M3,111.34,473.18,0
M2,72.36,338.35,0
M4,91.05,442.85,0
M1,55.41,445.11,0
M4,68.05,307.53,0
M2,56.6,238.99,0
M4,72.06,355.83,0
M1,111.26,278.35,0
M5,74.3,132.58,0
M2,89.33,251.12,0
M4,80.34,497.63,1
M2,82.12,119.4,0
M5,117.87,378.67,1
M4,70.73,436.48,0
M4,93.91,359.49,0
M2,79.4,327.9,0
M2,54.28,383.02,1
M1,84.25,271.74,0
M5,106.93,136.54,0
M1,56.91,484.95,0
M4,54.87,272.92,1
M2,60.75,366.16,0
M4,103.51,312.52,1
M4,100.68,121.87,0
M3,89.55,481.1,0
M3,82.78,417.01,0
M4,112.18,159.64,0
M2,103.67,492.66,1
M4,106.84,394.76,0
M3,106.93,288.93,1
M2,94.99,344.55,0
M4,82.06,142.69,0
M5,110.53,324.16,0
M5,114.82,129.46,0
M4,51.67,317.94,0
M2,53.61,321.08,0
M4,117.11,449.78,0
M4,69.4,390.02,1
M3,111.14,199.82,1
M5,77.22,455.37,0
M3,58.34,329.3,0
M3,55.63,342.55,0
M4,60.96,167.59,0
M3,67.49,443.11,1
M5,84.2,472.39,0
M3,99.1,410.0,0
M5,119.05,476.3,0
M3,80.91,220.92,0
M5,86.27,444.45,0
M3,86.53,295.56,0
M3,87.76,165.57,0
M2,86.24,367.52,1
M5,50.61,373.65,0
M5,50.12,214.77,0
M5,56.84,111.0,0
M1,57.11,179.94,0
M3,99.34,259.91,0
M5,64.34,167.03,0
M1,112.63,177.61,0
M2,115.0,256.56,0
M5,118.31,484.71,0
M5,115.74,405.7,0
M1,69.03,227.9,0
M3,85.68,480.64,0
M2,62.28,358.26,0
M5,106.43,282.18,0
M3,112.19,287.32,0
M2,109.59,264.3,0
M4,80.34,193.2,0
M4,103.11,254.65,1
M2,56.83,311.16,0
M1,52.82,311.21,0
M2,102.73,404.69,0
M2,79.77,243.52,1
M1,119.69,386.72,1
M1,56.81,331.24,0
M3,109.89,484.74,1
M3,83.6,254.11,0
M1,107.9,460.49,0
M4,107.2,428.26,0
M4,114.12,355.07,0
M2,70.85,361.81,0
M5,116.49,133.86,0
M2,60.62,480.09,0
M2,55.74,142.77,0
M5,80.21,325.29,0
M1,107.98,232.03,0
M4,83.14,271.94,0
M2,108.05,344.07,0
M5,101.08,463.54,0
M3,64.66,283.03,0
M2,116.42,495.09,0
M4,54.25,337.12,0
M1,112.88,164.22,1
M2,71.31,176.0,0
M2,85.01,386.44,0
M5,79.56,120.16,0
M3,62.03,292.14,1
M3,75.07,159.29,0
M1,63.51,273.29,0
M4,64.27,399.97,0
M1,63.09,283.53,0
M2,84.23,165.38,0
M2,105.86,200.77,0
M3,89.83,247.02,0
M4,112.52,127.82,0
M5,94.56,333.74,0
M4,98.25,343.01,0
M2,96.73,124.86,0
M5,81.46,260.92,1
M4,98.25,265.6,0
M4,54.88,233.53,0
M5,110.19,323.1,0
M2,104.45,238.38,0
M4,67.17,266.56,0
M5,103.76,419.01,1
M2,50.88,164.84,0
M5,65.21,347.65,0
M5,54.56,302.24,0
M4,104.62,222.03,0
M2,102.91,391.01,1
M4,106.95,320.48,0
M1,50.31,290.94,0
M1,85.09,367.07,0
M2,99.34,420.92,0
M5,60.88,489.07,1
M4,95.49,351.74,0
M4,55.89,449.78,0
M2,62.69,100.44,1
M2,83.31,312.09,1
M1,95.75,185.86,0
M3,60.21,137.68,0
M2,62.97,312.79,0
M3,64.31,398.73,0
M2,66.71,264.91,0
M5,65.86,368.04,0
M5,77.66,295.89,0
M1,95.77,274.83,0
M1,80.66,216.1,0
M3,104.32,253.04,0
M2,100.35,239.92,0
M4,58.86,358.47,0
M1,53.42,146.41,0
M4,111.46,137.05,0
M4,55.59,364.01,0
M2,60.38,318.52,0
M3,51.55,272.08,0
M2,93.98,160.98,0
M1,90.77,264.41,0
M4,119.08,415.89,0
M2,112.09,455.85,0
M2,78.76,381.03,1
M2,76.01,123.96,0
M1,70.78,368.16,1
M3,60.67,196.39,0
M2,59.67,226.1,1
M1,59.26,178.35,0
M4,57.99,410.3,0
M5,66.84,359.44,0
M1,71.47,344.73,0
M5,117.31,367.19,0
M2,90.49,194.71,0
M2,119.13,277.86,1
M1,76.07,353.3,0
M5,82.03,354.64,1
M2,72.72,416.74,0
M4,62.8,214.84,0
M3,60.02,408.13,0
M3,116.16,276.07,0
M2,119.08,368.07,0
M5,53.14,282.29,0
M2,60.52,479.44,0
M5,79.65,171.72,0
M4,63.04,370.0,0
M5,75.47,330.61,0
M2,59.04,169.09,0
M4,81.96,126.4,0
M1,69.02,419.66,0
M3,74.63,162.98,0
M2,56.6,174.6,0
M2,79.97,491.37,0
M2,118.83,386.9,0
M4,73.02,200.19,1
M1,111.35,336.38,0
M5,109.02,313.64,0
M1,116.64,437.79,0
M4,105.31,391.73,0
M2,96.17,432.69,0
M3,109.96,184.6,1
M2,55.3,356.09,1
M5,82.4,116.1,0
M3,119.25,127.58,0
M2,103.87,385.41,0
M3,117.35,109.77,1
M1,104.57,331.91,1
M4,111.24,436.16,0
M2,99.46,251.98,0
M5,103.24,117.94,0
M1,86.62,385.54,0
M2,114.7,471.87,0
M1,107.75,386.87,0
M5,109.07,331.38,0
M2,97.11,192.01,0
M5,71.32,106.15,0
M3,52.49,377.87,0
M5,115.5,192.41,0
M3,91.03,443.27,0
M2,70.87,286.55,1
M3,60.44,312.25,0
M2,108.07,401.57,0
M2,108.56,411.77,0
M4,107.02,357.06,0
M2,95.16,475.37,0
M3,75.62,492.92,0
M4,71.28,478.75,1
M4,50.6,429.67,0
M2,108.35,382.25,1
M5,56.12,365.33,0
M5,94.15,141.5,0
M4,85.29,208.59,0
M2,86.87,102.28,0
M5,114.87,154.96,1
M2,52.21,275.69,1
M2,104.14,158.61,0
M4,53.64,460.67,0
M4,52.67,422.28,0
M1,80.09,128.64,0
M5,54.42,199.57,0
M5,105.24,427.63,0
M5,87.07,421.22,0
M3,52.03,478.18,0
M2,52.84,499.02,0
M4,92.89,490.51,0
M5,106.43,264.06,0
M1,80.65,200.13,0
M5,88.82,403.36,0
M2,105.99,219.71,0
M2,92.74,422.56,0
M4,65.73,313.58,1
M3,92.91,417.57,0
M4,93.98,210.35,0
M5,101.39,303.21,0
M1,93.46,325.61,0
M4,117.85,477.24,0
M3,63.81,206.64,0
M4,116.58,474.68,0
M2,87.68,421.94,1
M5,97.04,392.36,0
M5,56.96,414.75,0
M5,76.64,342.17,0
M5,103.86,197.63,0
M5,99.48,175.8,0
M5,52.81,446.54,0
M1,88.26,390.06,0
M3,56.18,185.28,0
M5,119.71,346.04,0
M3,112.81,279.02,1
M5,51.48,163.46,1
M4,110.11,312.74,0
M5,114.36,212.61,0
M2,74.75,138.5,1
M1,100.37,286.78,0
M4,80.95,336.04,0
M4,95.87,118.76,0
M2,73.82,260.84,0
M5,72.58,203.06,0
M1,79.71,112.26,0
M4,60.19,150.27,0
M1,108.18,155.61,1
M4,74.41,173.15,0
M5,78.01,421.35,1
M4,112.58,275.8,1
M4,84.76,158.83,0
M3,88.1,140.12,0
M5,116.95,219.18,0
M2,112.07,419.21,1
M2,61.86,245.78,0
M5,83.13,163.96,0
M2,117.99,261.65,0
M5,76.07,322.12,0
M2,76.01,111.83,0
M3,63.65,351.06,0
M2,58.0,258.04,0
M4,101.82,103.89,1
M5,103.9,369.56,0
M1,117.83,384.96,0
M1,104.14,351.54,1
M5,67.03,236.77,0
M3,52.81,311.84,0
M2,118.98,254.86,0
M3,73.83,380.25,1
M1,71.84,333.43,0
M5,113.42,132.72,0
M5,90.96,357.24,0
M3,65.04,374.9,0
M3,112.24,248.28,1
M2,119.54,450.31,0
M4,56.07,437.21,0
M4,110.36,170.07,0
M2,77.34,461.71,0
M4,86.69,276.35,0
M1,114.04,389.5,0
M4,118.14,425.64,0
M2,68.35,302.04,0
M4,64.9,259.64,0
M5,55.64,466.18,0
M3,89.33,192.34,0
M1,50.95,202.79,1
M5,78.83,244.65,0
M5,55.14,443.79,0
M2,78.37,475.52,0
M3,52.8,188.03,0
M3,108.47,445.55,0
M1,64.68,203.28,0
M2,72.98,488.26,0
M1,110.9,338.96,0
M4,102.24,102.83,0
M5,65.33,113.65,0
M1,55.03,158.99,0
M5,100.1,175.03,1
M2,77.35,407.05,1
M4,103.63,189.11,0
M2,81.17,487.66,0
M4,74.22,354.44,0
M4,81.58,377.01,0
M5,102.4,187.13,0
M2,113.16,457.08,0
M2,53.48,367.13,0
M1,86.69,445.76,0
M2,52.3,482.59,1
M1,82.79,150.26,0
M3,111.97,138.63,1
M3,75.31,421.36,1
M3,115.27,446.45,1
M2,94.14,333.5,0
M2,115.39,246.4,0
M1,103.0,361.05,0
M4,57.24,222.27,0
M1,66.18,195.35,0
M3,77.59,295.26,1
M1,61.91,186.46,1
M4,84.64,293.48,0
M2,83.0,482.64,0
M1,116.94,435.91,1
M3,80.36,476.65,0
M3,104.99,422.53,0
M2,115.93,241.9,1
M1,111.39,424.82,0
M4,64.61,469.17,0
M2,84.72,478.81,1
M1,74.34,373.28,0
M5,77.99,184.55,0
M3,75.26,115.89,0
M4,107.85,158.88,0
M4,81.65,486.22,0
M4,86.66,284.84,1
M3,118.77,441.99,0
M1,54.2,286.02,0
M2,84.16,364.33,0
M1,104.18,109.66,0
M2,60.58,199.95,1
M4,92.81,274.51,0
M1,66.76,352.25,0
M4,110.72,168.61,0
M5,72.9,405.82,1
M4,73.03,245.76,0
M4,91.87,426.97,0
M2,62.85,139.19,1
M5,69.94,371.9,0
M4,79.16,217.33,0
M4,74.75,418.15,1
M5,86.74,260.87,0
M5,91.97,366.14,0
M1,89.67,473.72,0
M2,95.79,108.25,0
M5,71.54,104.45,0
M5,58.85,408.11,1
M3,103.26,358.56,1
M5,109.55,217.19,0
M2,67.99,297.76,0
M4,78.5,116.77,0
M4,84.9,176.98,0
M4,87.33,269.8,0
M4,96.16,433.62,0
M3,52.91,291.87,1
M5,100.5,334.55,0
M4,54.34,449.5,0
M1,82.78,223.53,0
M4,107.94,380.28,0
M5,81.59,444.67,0
M4,60.44,181.05,0
M3,118.95,242.59,0
M2,112.25,491.92,0
M2,103.99,493.29,1
M5,78.81,189.29,0
M2,62.87,126.58,1
M2,115.9,208.37,0
M1,87.26,259.09,0
M5,109.66,276.4,1
M5,73.95,347.52,0
M2,73.47,459.8,1
M2,118.99,232.14,0
M2,86.53,439.99,0
M3,59.85,137.39,0
M4,65.38,116.75,0
M3,83.74,301.62,1
M5,52.97,123.86,0
M1,82.38,257.0,0
M4,79.33,458.71,0
M1,104.55,196.59,0
M5,74.85,382.39,0
M5,118.78,220.95,0
M1,62.65,117.97,0
M1,91.37,322.68,0
M1,56.28,433.94,0
M5,101.37,263.79,0
M2,119.63,346.92,0
M1,107.34,460.01,0
M4,88.9,415.88,0
M5,83.93,177.55,0
M3,108.45,393.35,1
M3,115.52,300.76,1
M4,119.24,398.39,1
M2,77.76,297.81,0
M1,119.36,151.18,1
M5,60.91,327.96,0
M1,67.75,296.85,0
M5,56.23,307.17,0
M3,69.02,451.56,0
M1,103.76,457.93,0
M4,109.7,281.41,0
M2,104.52,282.29,0
M4,94.17,306.07,0
M2,85.98,307.84,1
M1,99.61,480.15,0
M1,77.36,359.76,0
M2,108.89,210.98,0
M3,97.4,312.61,0
M5,98.85,350.89,0
M4,87.52,355.91,1
M4,111.97,334.1,0
M4,67.64,171.09,0
M1,76.68,113.44,0
M4,104.43,235.14,1
M5,84.49,271.01,1
M5,112.24,124.72,0
M2,74.25,425.99,0
M1,75.85,237.63,0
M5,112.21,465.45,1
M3,82.51,161.76,0
M1,86.13,122.77,0
M1,73.29,292.93,0
M5,69.37,175.65,0
M3,95.92,474.96,0
M2,58.39,104.12,0
M5,111.55,265.05,0
M3,104.54,470.7,0
M1,63.35,253.77,1
M3,98.58,137.24,1
M1,92.18,221.16,0
M5,62.92,299.2,1
M5,69.12,174.06,0
M4,78.63,286.62,0
M4,98.95,434.54,0
M4,94.71,449.05,0
M5,87.26,119.7,1
M2,103.79,164.36,1
M5,103.06,210.12,0
M3,93.25,337.95,0
M5,105.09,244.4,1
M5,73.4,437.62,0
M1,111.69,386.67,0
M1,93.04,140.18,0
M1,107.57,349.82,1
M5,88.24,145.21,0
M2,65.29,202.01,0
M3,87.97,171.15,0
M3,75.98,169.22,0
M2,98.82,346.56,0
M2,83.31,325.44,0
M3,108.53,170.41,1
M4,97.47,496.07,0
M1,97.92,268.73,1
M1,65.2,138.83,1
M3,118.9,148.23,0
M2,108.92,333.56,0
M4,105.23,491.63,0
M3,73.12,328.78,0
M1,87.49,479.62,0
M5,59.6,277.65,0
M2,87.69,274.34,0
M5,60.21,300.0,0
M3,88.71,378.97,0
M1,95.41,247.05,0
M4,77.31,445.55,1
M5,84.9,111.71,0
M4,111.3,275.91,0
M1,57.6,304.4,0
M5,105.42,342.81,0
M4,61.95,210.43,0
M4,52.57,270.99,0
M5,62.99,293.82,0
M1,103.55,374.76,0
M4,78.36,409.42,0
M3,111.08,395.13,0
M5,86.73,236.63,0
M2,51.56,499.78,0
M2,100.17,439.47,0
M1,57.72,204.01,0
M3,105.26,178.04,0
M4,61.77,225.61,0
M2,74.18,280.94,0
M1,103.29,440.32,0
M3,116.8,411.34,0
M3,76.0,440.5,0
M1,108.06,208.78,0
M1,63.36,337.38,0
M4,106.5,213.3,0
M1,96.02,143.61,1
M4,63.49,373.68,1
M4,71.18,157.2,0
M5,59.22,367.08,0
M3,76.81,359.19,0
M3,64.26,424.1,1
M3,95.08,155.82,1
M5,119.62,413.39,0
M4,50.84,499.71,0
M4,87.86,440.42,0
M1,90.16,400.72,1
M5,113.99,364.87,0
M1,85.42,268.71,0
M5,88.06,392.2,0
M1,83.02,389.67,0
M2,68.82,352.6,0
M3,53.92,418.51,0
M3,78.61,279.51,0
M4,53.68,148.5,0
M2,88.53,323.63,1
M3,71.51,206.02,0
M4,87.35,253.77,0
M2,59.4,106.97,0
M3,115.28,253.12,0
M1,112.62,423.52,0
M5,63.3,317.09,0
M2,74.04,103.92,0
M4,92.94,287.94,0
M2,56.7,216.58,0
M4,74.82,291.02,0
M2,67.58,261.88,0
M4,114.09,472.79,1
M3,109.68,116.47,0
M1,90.59,373.44,0
M3,86.42,440.41,0
M1,115.15,483.7,0
M3,115.27,171.05,0
M3,117.85,312.52,0
M2,58.78,117.44,0
M5,61.24,299.67,0
M4,97.37,150.18,1
M4,87.9,435.16,0
M4,51.29,145.55,0
M1,54.34,305.32,0
M4,112.17,308.44,0
M4,110.82,488.66,0
M2,75.01,361.99,0
M3,112.37,215.14,0
M4,91.56,196.32,1
M5,106.41,151.3,0
M4,79.92,402.61,0
M1,57.94,376.3,0
M1,80.36,343.95,0
M1,82.01,116.34,0
M4,88.57,405.13,0
M2,57.39,356.76,1
M5,119.4,485.56,0
M4,67.09,334.88,0
M2,63.9,221.58,0
M2,86.88,252.61,0
M4,87.6,170.34,0
M4,80.79,389.17,0
M2,104.03,383.09,0
M2,86.17,180.26,0
M2,92.68,163.4,1
M4,100.66,130.8,0
M2,51.75,464.79,1
M1,89.95,193.23,0
M4,111.89,237.67,0
M1,51.22,212.2,0
M3,78.36,265.45,0
M4,114.84,385.62,0
M3,74.72,448.24,0
M2,82.11,173.04,0
M2,118.71,374.56,0
M5,63.95,241.02,0
M2,54.57,492.21,0
M3,110.16,219.57,0
M2,110.79,102.88,0
M4,83.05,306.26,0
M2,85.99,160.29,0
M5,108.51,117.8,0
M2,101.7,379.31,1
M3,68.56,392.9,0
M3,51.18,284.28,0
M2,83.58,370.75,0
M3,110.12,315.3,1
M3,112.71,351.92,0
M5,116.94,338.68,1
M4,111.57,366.33,0
M5,90.6,179.85,0
M1,81.12,207.48,0
M5,104.24,275.99,0
M2,101.79,278.45,0
M4,87.67,409.76,0
M2,56.11,246.96,0
M1,114.83,165.0,0
M4,81.89,200.59,0
M3,75.43,185.89,0
M5,94.07,392.66,0
M2,97.17,288.14,0
M1,64.75,383.45,0
M3,108.59,266.49,0
M5,70.3,455.89,0
M3,63.07,493.41,0
M5,78.45,367.94,1
M4,101.14,445.53,0
M3,117.58,303.17,0
M3,106.65,473.85,0
M3,115.82,432.63,0
M4,59.84,496.71,0
M1,54.98,349.24,1
M5,89.04,411.68,1
M3,70.32,317.15,0
M4,107.96,203.65,0
M1,97.04,241.9,1
M5,117.95,457.6,0
M4,67.84,122.38,0
M5,84.0,336.59,0
M3,85.09,248.99,0
M1,66.74,254.68,1
M4,91.31,453.83,0
M1,81.03,441.53,0
M3,81.27,339.54,1
M1,75.39,209.17,0
M1,51.19,290.18,1
M2,86.55,263.32,0
M1,73.47,241.45,0
M5,50.09,141.11,0
M4,71.56,317.25,0
M2,69.5,220.73,0
M4,77.54,364.32,0
M4,59.23,227.68,1
M3,85.54,272.47,1
M3,98.47,120.94,0
M2,94.11,497.02,1
M3,106.26,303.04,1
M3,81.64,109.7,0
M3,86.34,316.49,0
M4,106.73,448.14,1
M2,79.94,409.02,0
M4,99.11,380.36,0
M5,80.42,155.79,0
M4,79.24,363.09,0
M5,103.21,406.52,1
M1,62.24,328.97,0
M1,73.7,457.1,1
M5,65.69,210.8,0
M5,75.14,196.86,0
M4,66.13,447.83,0
M5,90.56,350.16,0
M2,105.87,100.58,0
M1,105.06,241.25,1
M1,75.52,443.14,0
M5,119.21,110.93,1
M3,91.57,101.3,0
M3,77.96,212.5,0
M5,108.49,465.6,0
M2,101.09,460.59,0
M3,102.45,307.5,0
M5,63.73,321.29,0
M2,82.78,232.8,0
M2,110.33,197.49,0
M4,85.28,426.09,0
M2,97.84,142.52,0
M3,91.16,294.94,0
M3,108.96,353.76,0
M5,69.92,141.47,1
M5,90.28,307.84,1
M2,58.63,331.01,0
M1,98.31,397.0,0
M4,101.24,193.93,0
M1,53.0,217.33,0
M2,97.31,327.81,0
M2,79.03,493.25,0
M1,58.69,187.0,0
M4,79.39,494.36,0
M1,63.6,385.74,0
M5,79.09,430.43,0
M3,76.9,135.86,1
M5,101.69,220.17,1
M3,104.2,123.09,1
M2,92.49,248.62,0
M4,51.59,492.52,0
M1,115.17,142.11,0
M4,98.04,324.95,0
M1,52.39,102.43,0
M5,107.32,385.07,1
M5,64.02,178.88,1
M1,90.55,151.83,1
M4,82.66,234.81,0
M1,79.39,408.42,0
M2,112.28,142.65,0
M5,80.62,191.94,1
M2,55.27,103.39,0
M5,116.26,487.37,0
M5,114.44,336.86,0
M3,97.91,387.96,0
M2,82.75,360.55,0
M2,56.5,157.75,1
M3,105.35,337.98,0
M4,55.28,152.57,0
M2,54.8,260.49,0
M1,87.62,327.59,0
M3,61.21,323.55,0
M2,50.54,147.63,0
M4,79.62,113.77,0
M2,59.61,419.29,1
M5,61.24,390.37,0
M1,55.38,132.73,0
M3,64.36,150.97,1
M5,100.08,457.03,1
M4,106.62,407.65,0
M5,81.68,498.46,1
M5,85.46,201.59,0
M4,52.29,295.12,0
M5,54.85,194.58,0
M3,68.03,349.12,0
M2,88.07,146.17,0
M5,101.77,150.9,0
M3,92.35,128.76,0
M2,77.45,377.43,0
M2,58.28,297.63,0
M5,104.65,347.09,1
M3,75.47,451.72,0
M5,101.52,396.13,0
M4,85.91,284.69,1
M2,101.71,493.74,0
M5,113.51,282.5,0
M2,114.47,144.98,0
M3,87.46,497.06,0
M1,85.81,109.13,0
M5,68.6,319.95,1
M5,115.51,223.64,0
M2,82.05,301.42,0
M3,58.93,323.49,0
M4,80.29,196.04,0
M3,58.89,322.74,0
M5,85.18,402.42,1
M4,89.29,206.6,0
M3,73.64,253.37,0
M1,55.02,207.3,0
M2,116.05,428.22,0
M3,104.13,389.99,1
M3,108.72,448.48,1
M1,75.68,168.02,0
M5,103.26,129.43,0
M2,83.98,147.75,0
M3,64.08,164.41,0
M4,58.71,313.23,1
M3,74.15,488.36,0
M2,59.63,242.89,0
M3,119.88,483.4,0
M1,53.44,115.28,0
M3,80.88,470.75,0
M3,81.65,172.46,0
M4,71.04,464.99,0
M1,89.99,122.49,0
M1,60.5,479.29,0
M3,104.87,180.32,0
M4,73.27,221.09,0
M3,91.39,296.38,0
M3,100.09,252.29,0
M2,112.23,367.01,0
M2,108.51,489.92,0
M4,92.58,342.57,0
M5,77.19,388.59,0
M2,85.22,135.2,0
M5,103.81,351.12,0
M1,111.43,281.54,0
M2,57.26,454.31,1
M2,76.94,255.28,1
M4,104.33,371.78,1
M5,80.22,191.26,0
M2,73.26,203.75,0
M2,78.79,250.45,0
M4,92.2,221.63,1
M4,119.99,201.55,1
M5,84.51,119.87,0
M1,64.59,434.7,0
M1,61.4,125.72,0
M3,52.96,454.95,0
M2,89.12,150.19,0
M5,88.12,126.1,1
M2,64.37,325.2,0
M5,98.67,300.98,0
M5,101.88,296.49,1
M5,68.14,329.8,0
M2,74.09,214.82,0
M4,119.33,365.18,0
M2,76.2,300.96,0
M5,103.26,233.9,0
M3,81.69,430.6,0
M1,105.53,391.09,0
M5,103.83,257.44,0
M3,96.74,439.05,0
M4,109.83,468.1,0
M5,115.75,314.75,0
M3,90.6,185.98,0
M5,66.62,466.32,0
M2,77.9,175.79,0
M3,103.08,119.37,0
M2,95.56,230.99,0
M2,62.45,390.79,0
M3,53.59,469.31,0
M1,97.81,354.91,1
M3,67.58,480.74,1
M1,84.98,136.95,0
M5,102.27,124.3,0
M5,89.39,341.68,0
M3,55.83,486.45,0
M5,62.99,301.09,0
M4,65.35,120.61,0
M2,68.05,188.49,1
M2,89.58,197.92,1
M1,85.28,235.14,0
M5,64.22,117.44,0
M1,54.73,461.96,0
M2,62.0,306.23,0
M2,118.91,368.37,1
M5,82.8,126.87,0
M4,110.71,121.65,0
M4,109.41,334.59,0
M5,85.81,454.92,0
M5,99.47,311.39,0
M1,63.49,451.13,0
M5,98.19,424.4,0
M4,69.07,130.34,0
M5,108.24,180.78,0
M1,55.86,363.08,0
M1,104.12,277.4,0
M1,57.0,216.28,0
M1,111.68,267.45,1
M3,71.29,278.08,0
M5,95.81,464.22,0
M2,84.13,141.38,1
M5,75.64,211.89,1
M3,95.18,315.03,1
M1,116.33,379.31,0
M3,52.89,352.25,0
M4,114.32,476.66,0
M4,92.64,418.24,1
M5,106.51,322.83,0
M5,76.87,185.87,0
M2,83.03,280.35,0
M2,110.82,377.35,0
M4,79.04,435.18,0
M1,87.43,483.89,1
M3,51.41,342.18,0
M2,61.1,310.77,0
M2,94.92,107.08,1
M1,100.19,128.84,0
M1,90.78,162.44,0
M5,60.03,121.9,0
M3,81.18,260.35,0
M1,74.86,234.75,0
M2,84.7,354.94,0
M2,110.92,314.27,1
M4,104.31,338.39,1
M1,55.88,288.79,0
M5,112.32,211.09,0
M3,83.02,481.13,0
M5,102.07,134.56,0
M2,59.8,475.56,0
M5,96.95,224.5,0
M2,66.54,305.06,0
M2,80.69,143.54,0
M2,51.18,128.37,0
M2,60.61,271.82,0
M2,56.45,396.68,0
M4,66.78,207.75,0
M5,57.0,324.94,0
M4,98.43,211.46,1
M4,52.03,255.45,0
M1,93.24,462.58,0
M1,59.85,442.34,0
M1,116.16,306.41,0
M3,115.32,195.24,0
M1,65.79,177.27,0
M5,93.01,481.63,0
M4,51.96,181.09,0
M5,115.23,423.27,0
M1,86.61,247.59,0
M3,53.03,494.26,0
M3,73.97,247.26,0
M4,55.38,240.61,0
M5,77.51,354.99,0
M2,96.89,484.61,0
M5,82.89,490.48,0
M1,76.86,382.88,0
M2,58.34,401.84,0
M3,67.15,325.36,0
M4,57.01,402.31,0
M4,106.52,443.91,1
M3,59.47,294.44,0
M1,91.68,347.94,1
M3,73.99,314.93,0
M1,65.82,324.99,0
M2,94.76,456.02,0
M3,81.99,242.25,0
M1,78.01,183.27,0
M2,91.5,282.51,0
M3,84.39,183.23,1
M4,71.24,299.36,0
M3,89.13,461.4,0
M5,96.86,346.97,0
M3,51.87,442.17,0
M5,82.61,166.48,1
M2,54.04,460.35,0
M3,63.05,340.71,0
M2,89.24,112.7,0
M2,110.63,353.25,1
M1,111.8,480.56,0
M2,54.9,131.67,1
M2,79.34,332.98,0
